stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\szymo\Downloads\Arkanoid-master\Arkanoid-master\bin\Debug\allegro5.cfg r
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51338] removed dtor for sub_bitmap 000000000216BA70
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51339] removed dtor for sub_bitmap 000000000216DDE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51339] removed dtor for sub_bitmap 000000000216B050
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51340] removed dtor for sub_bitmap 000000000216E4A0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51341] removed dtor for bitmap 000000000210E210
d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [   1.51380] destroying display 00000000006794F0 (current 0000000000000000)
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.51759] converting display bitmap 000000000216E650 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.51764] added dtor for bitmap 000000000216CD00, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.51767] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.51768] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51794] removed dtor for bitmap 000000000216CD00
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.51827] converting display bitmap 000000000216C130 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.51829] added dtor for bitmap 000000000216D720, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.51831] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.51831] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51867] removed dtor for bitmap 000000000216D720
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.51893] converting display bitmap 000000000216E2F0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.51895] added dtor for bitmap 000000000216EB60, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.51897] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.51897] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51932] removed dtor for bitmap 000000000216EB60
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.51950] converting display bitmap 000000000216BF80 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.51959] added dtor for bitmap 000000000216B3B0, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.51960] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.51961] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.51992] removed dtor for bitmap 000000000216B3B0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52012] converting display bitmap 000000000216BDD0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52013] added dtor for bitmap 000000000216E9B0, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52015] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52015] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52038] removed dtor for bitmap 000000000216E9B0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52054] converting display bitmap 000000000216D060 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52055] added dtor for bitmap 000000000216D8D0, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52057] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52057] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52081] removed dtor for bitmap 000000000216D8D0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52096] converting display bitmap 000000000216D3C0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52097] added dtor for bitmap 000000000216CB50, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52099] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52099] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52121] removed dtor for bitmap 000000000216CB50
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52136] converting display bitmap 000000000216BC20 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52137] added dtor for bitmap 000000000216E4A0, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52138] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52139] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52156] removed dtor for bitmap 000000000216E4A0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52170] converting display bitmap 000000000216D210 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52172] added dtor for bitmap 000000000216D8D0, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52173] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52174] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52194] removed dtor for bitmap 000000000216D8D0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52208] converting display bitmap 000000000216CEB0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52209] added dtor for bitmap 000000000216D720, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52211] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52211] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52228] removed dtor for bitmap 000000000216D720
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   1.52246] converting display bitmap 000000000216D570 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   1.52249] added dtor for bitmap 000000000216D720, func 0000000061AC1BE5
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52250] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52251] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.52355] removed dtor for bitmap 000000000216D720
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [   1.52400] waiting for display 00000000006794F0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   1.53175] d3d_destroy_device: ref count not 0
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   1.53179] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1548 d3d_display_thread_proc          [   1.53743] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53850] removed dtor for timer 0000000000676FD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53853] removed dtor for queue 00000000006770E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53854] removed dtor for bitmap 000000000216CEB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53855] removed dtor for bitmap 000000000216D210
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53856] removed dtor for bitmap 000000000216D570
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53869] removed dtor for bitmap 000000000216BC20
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53873] removed dtor for bitmap 000000000216D3C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53874] removed dtor for bitmap 000000000216D060
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53875] removed dtor for bitmap 000000000216BDD0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53876] removed dtor for bitmap 000000000216BF80
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53877] removed dtor for bitmap 000000000216E2F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53878] removed dtor for bitmap 000000000216C130
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53879] removed dtor for bitmap 000000000216E650
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53880] removed dtor for sample 000000000216F1B0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53981] removed dtor for sample 000000000216F240
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53985] removed dtor for sample 000000000216F3C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53988] removed dtor for sample_instance 0000000002170DF0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53988] removed dtor for sample_instance 0000000002128C00
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53989] removed dtor for sample_instance 0000000002129000
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53989] removed dtor for sample_instance 0000000002129120
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53991] removed dtor for sample_instance 0000000002129240
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53991] removed dtor for sample_instance 0000000002128920
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53992] removed dtor for sample_instance 0000000002128A40
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53993] removed dtor for sample_instance 0000000002135380
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53993] removed dtor for sample_instance 00000000021359C0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53994] removed dtor for sample_instance 0000000002135AE0
dtor     D               dtor.c:227  _al_unregister_destructor        [   1.53994] removed dtor for sample_instance 0000000002135C00
